g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.166	0.00529018605971459	0.0290831204356017	0.000129028928285722	0.000154834713942866	0	0	0	5.16115713142887e-05	0.00596113648680034	0.000438698356171454	0.000387086784857165	0	0.000799979355371474	0	0	0.000645144641428608	0.226678021212356	0	0.0188640293153725	0.0255219220149157	0.00144512399680008	0.00624500012902893	0	2.58057856571443e-05	0	0.00129028928285722	2.58057856571443e-05	0	0.0310443601455446	0.0309927485742303	2.58057856571443e-05	0	0.000799979355371474	0	2.58057856571443e-05	0	0	0.000541921498800031	0	0	0.00544502077365745	0.00753528941188614	7.7417356971433e-05	0.00397409099120023	0.00255477278005729	0	0.000541921498800031	0.00105803721194292	0.00059353307011432	0.00374183892028593	7.7417356971433e-05	0.00376764470594307	0.00611597120074321	5.16115713142887e-05	0	0.00387086784857165	0.000516115713142887	0.0473278108952027	0.000438698356171454	0.0557404970194318	0	0.00436117777605739	0.0467600836107455	0	2.58057856571443e-05	0.000412892570514309	0.00100642564062863	5.16115713142887e-05	0.000154834713942866	0.0140641531831437	0.000206446285257155	0.00381925627725736	0.0141931821114294	0.00479987613222885	0	0.00394828520554308	0.00059353307011432	0.000309669427885732	0.0110448762612578	0.00554824391628603	0.00735464891228613	0.00410311991948595	0.000258057856571443	0	0.000154834713942866	0	0.00165157028205724	0	0.0104771489768006	0.000825785141028619	0.000438698356171454	2.58057856571443e-05	0.0914557043689195	0.0144254341823437	0.000361280999200021	0.0506825630306315	0.0598436169389177	0.000851590926685763	0.000412892570514309	0.0070449794844004	2.58057856571443e-05	0	0.00291605377925731	0	0.0018064049960001	5.16115713142887e-05	0	0.029134732006916	0.0113029341178292	0	0	0	0	0	0.000645144641428608	0	0	0	0	0	0.0036644215633145	0	0.00193543392428582	0.0339862197104591	0.00345797527805734	0.00149673556811437	0	0	2.58057856571443e-05	0.000541921498800031	0.000283863642228588	0	0.00962555805011484
T.CS.035	4.30533430920911e-05	0.0321177939467	4.30533430920911e-05	0.0161450036595342	0	0.00342274077582124	0.000365953416282774	0.0480475308907737	0.00161450036595342	0.000107633357730228	0	0.000538166788651139	0	0.00101175356266414	0	0.00019374004391441	0.0444741034141301	0	0.00766349507039222	0.00163602703749946	0.00607052137598485	0.00755586171266199	0.00215266715460455	0	0	0.234016446377061	0.034507254488311	0.00611357471907694	0.0100099022689112	0.00370258750591983	0	0.010418909028286	0	0.000409006759374865	0.00232488052697292	0	2.15266715460456e-05	0.00863219528996426	0.000301373401644638	0.000107633357730228	0.00195892711069015	0.0289748999009773	0	2.15266715460456e-05	0.0114306625909502	0	0.000516640117105093	0.000150686700822319	0.000258320058552547	0.000796486847203685	0.00796486847203685	0.00322900073190683	0.00038748008782882	0.000559693460197184	2.15266715460456e-05	0.00353037413355147	0.00607052137598485	0.0148964567098635	0.000107633357730228	0.0213975115167693	4.30533430920911e-05	0.000516640117105093	0.0167046971197313	0	0.017953244069402	6.45800146381366e-05	0.0041115942652947	0	2.15266715460456e-05	0.0021741938261506	0.000753433504111594	0	0.00523098118568907	2.15266715460456e-05	6.45800146381366e-05	0.000129160029276273	0	0	0.0150686700822319	0.00096870021957205	0.00344426744736729	0.0140138631764757	0.000344426744736729	2.15266715460456e-05	0.00275541395789383	0	0.00559693460197184	0.000796486847203685	0.0119688293796013	0.000409006759374865	0.000172213372368364	0	0.106212597408189	0.00600594136134671	0	0.000301373401644638	0.0371119817453825	0.00777112842812244	0.00555388125887975	0.00198045378223619	0.0151763034399621	0	4.30533430920911e-05	0.0270374994618332	0	0	0.00346579411891333	0.0479829508761355	2.15266715460456e-05	0.00333663408963706	0	0.000409006759374865	4.30533430920911e-05	0	0.000602746803289275	0	0.000495113445559048	6.45800146381366e-05	0.000667326817927412	2.15266715460456e-05	6.45800146381366e-05	0.0100314289404572	0.000172213372368364	0.00544624790114952	0.00585525466052439	0.000322900073190683	0	2.15266715460456e-05	0.000301373401644638	0.0147457700090412	0.00281999397253197	0.00383174753519611	2.15266715460456e-05
T.CS.071	0	0.000718046912398277	0.000167544279559598	0	0	0	0.00037099090473911	0.0298228817616084	0.0053733843944471	0.00226184777405457	1.19674485399713e-05	0	0	0	1.19674485399713e-05	5.98372426998564e-05	0.0215892771661082	0	0.00037099090473911	0.000730014360938248	0.000909526089037817	0.00629487793202489	0.0114528482527525	0	0	0.275706079463858	5.98372426998564e-05	0	0.00386548587841072	0.00226184777405457	1.19674485399713e-05	0.0313786500718047	0.000694112015318334	2.39348970799426e-05	0.00162757300143609	0.000215414073719483	0	0.0109621828626137	0.00140019147917664	0	0.0387146960268071	0.0208951651507899	1.19674485399713e-05	2.39348970799426e-05	0.00153183341311632	0	0.000275251316419339	0.000155576831019627	0.0233604595500239	0.00270464337003351	0.0235280038295835	0.00384155098133078	0.000598372426998564	0.000311153662039253	1.19674485399713e-05	7.18046912398277e-05	0.00245332695069411	0.057096696984203	0	0.018334131163236	0.000143609382479655	0.000849688846337961	0.0362015318334131	0	0.00957395883197702	0.000359023456199138	0.0118118717089517	0	0.000251316419339397	0.0021661081857348	0.00132838678793681	3.59023456199138e-05	0.0126256582096697	0.00415270464337003	0.000418860698898995	2.39348970799426e-05	2.39348970799426e-05	0.000275251316419339	0.0173767352800383	0.00132838678793681	0.00189085686931546	0.00454763044518909	0.000837721397797989	0	0.000993298228817616	0.000418860698898995	0.00227381522259454	0.00065820966969842	0.0160722833891814	0.00317137386309239	0.000718046912398277	0	0.103662039253231	0.00286022020105314	2.39348970799426e-05	0.00427237912876975	0.0286500718046912	0.00151986596457635	0.00155576831019627	0.00512206797510771	0.00239348970799426	0	0.000107707036859742	0.0145284825275251	3.59023456199138e-05	3.59023456199138e-05	0.000478697941598851	0.0634753470560077	0	3.59023456199138e-05	0	0.000574437529918621	2.39348970799426e-05	0	0.000514600287218765	3.59023456199138e-05	7.18046912398277e-05	0	4.78697941598851e-05	0	0.000993298228817616	0.00615126854954524	9.57395883197702e-05	0.0137745332695069	0.000359023456199138	0.00295595978937291	1.19674485399713e-05	7.18046912398277e-05	0.00591191957874581	0.00213020584011489	0.0022498803255146	0.000538535184298708	0.000107707036859742
T.CS.024	0	4.66417910447761e-05	0.000559701492537313	0.00011660447761194	0	0.000209888059701493	0.00144589552238806	0.0184235074626866	0.00732276119402985	0.00391791044776119	4.66417910447761e-05	0.000513059701492537	0	0.000489738805970149	0	0.000186567164179104	0.106669776119403	0	0.000629664179104478	0	0.000909514925373134	0.00146921641791045	0.00321828358208955	0.00965485074626866	0.00072294776119403	0.195732276119403	4.66417910447761e-05	0	0.00473414179104478	0.00562033582089552	2.33208955223881e-05	2.33208955223881e-05	2.33208955223881e-05	4.66417910447761e-05	0.0013759328358209	6.99626865671642e-05	0.0652285447761194	0.00412779850746269	0	6.99626865671642e-05	0.0150886194029851	0.0143423507462687	0	0.000186567164179104	0.000886194029850746	4.66417910447761e-05	0.000886194029850746	0.000163246268656716	0.00172574626865672	0.000792910447761194	0.00398787313432836	0.00538712686567164	0.000163246268656716	0.00139925373134328	6.99626865671642e-05	0.000139925373134328	0.000326492537313433	0.0328824626865672	4.66417910447761e-05	0.0139925373134328	0.00011660447761194	0.000303171641791045	0.0409514925373134	0	0.00394123134328358	0.000163246268656716	0.00951492537313433	6.99626865671642e-05	9.32835820895522e-05	0.00517723880597015	0.000746268656716418	0.00011660447761194	0.0113805970149254	0.000909514925373134	0.000443097014925373	4.66417910447761e-05	0	2.33208955223881e-05	0.10722947761194	0.000373134328358209	0.000769589552238806	0.00531716417910448	0.000186567164179104	6.99626865671642e-05	0.00636660447761194	0.000629664179104478	0.0128498134328358	0.000163246268656716	0.00750932835820896	0.000676305970149254	0	0	0.10839552238806	0.00564365671641791	2.33208955223881e-05	0.000746268656716418	0.0395755597014925	0.00135261194029851	0.00270522388059702	0.0124300373134328	0.00158582089552239	0	0.000256529850746269	0.00673973880597015	2.33208955223881e-05	2.33208955223881e-05	0.00340485074626866	0.0186100746268657	0	0	0	4.66417910447761e-05	6.99626865671642e-05	4.66417910447761e-05	0.00401119402985075	0.0112173507462687	9.32835820895522e-05	0	0	0.00011660447761194	0.00142257462686567	0.00083955223880597	0.000186567164179104	0.0103078358208955	0.000139925373134328	0.00310167910447761	0	0.00095615671641791	0.00132929104477612	0.00506063432835821	0.0153684701492537	0	0.000256529850746269
T.CS.059	0.000130753138075314	0.00523012552301255	0.00183054393305439	0.000196129707112971	0.000719142259414226	6.53765690376569e-05	0.000653765690376569	0.0126830543933054	0.00176516736401674	0.000130753138075314	6.53765690376569e-05	0.000261506276150628	0	0.000457635983263598	0	0	0.0101987447698745	0	0.00169979079497908	0.000196129707112971	0.00156903765690377	0.000261506276150628	0.0909388075313808	0	0.000196129707112971	0.142194037656904	0	0.000980648535564854	0.00634152719665272	0.00189592050209205	6.53765690376569e-05	6.53765690376569e-05	0.00176516736401674	0	0.00621077405857741	0	0	0.015821129707113	0	0	0.00549163179916318	0.0226856694560669	0	0	0.00536087866108787	0	0.00137290794979079	0.000719142259414226	0.00169979079497908	0.00601464435146444	0.00202667364016736	0.011048640167364	0.00202667364016736	0.000719142259414226	0.00261506276150628	0	0.000653765690376569	0.0504707112970711	0.000196129707112971	0.018109309623431	0.000130753138075314	0.000130753138075314	0.015428870292887	0.000588389121338912	0.0300732217573222	0	0.00516474895397489	0	0.000261506276150628	0.00261506276150628	0.0215742677824268	0.00130753138075314	0.0255622384937239	0.00692991631799163	0	0.00326882845188285	0	6.53765690376569e-05	0.036022489539749	0.00235355648535565	0.00411872384937239	0.0117677824267782	0.000196129707112971	0	0.00084989539748954	6.53765690376569e-05	0.00555700836820084	6.53765690376569e-05	0.0148404811715481	0	0.00130753138075314	6.53765690376569e-05	0.119573744769874	0.0173901673640167	0	0.00359571129707113	0.0984571129707113	0.00477248953974895	0.00326882845188285	0.00228817991631799	6.53765690376569e-05	0	6.53765690376569e-05	0.00294194560669456	0	0	0.00516474895397489	0.00647228033472803	0.000588389121338912	0	6.53765690376569e-05	0	0.000196129707112971	0	0.000326882845188285	0.000130753138075314	0.000915271966527197	0.000653765690376569	0.000196129707112971	0	0	0.000261506276150628	0.00084989539748954	0.013140690376569	0.000457635983263598	0.0151673640167364	0	0.000588389121338912	0.0111793933054393	0.00268043933054393	0.00202667364016736	0.000326882845188285	0.00882583682008368
TFS.024	0	0	0.000774628633919621	3.41747926729245e-05	4.55663902305659e-05	0.000182265560922264	0.0113915975576415	0.0126218900938668	0.0827257814635925	0.00389592636471339	0.000398705914517452	0.00092271940216896	0.000216440353595188	0.011311856374738	0	0.0113688143625262	0.00420349949876971	0	2.2783195115283e-05	0.0680420122117926	0.000546796682766791	0	0.0253804793584252	0	0.00119611774355236	0.172389045839789	0.0315889000273398	0	0.000182265560922264	0.00159482365806981	0	0	0	0	0.0012644673288982	0	7.97411829034904e-05	0.00973981591178347	0	0.000170873963364622	0.000182265560922264	0.0312471521006106	0	0.000672104255900848	0.000569579877882074	0	0.00267702542604575	3.41747926729245e-05	0.000148090768249339	0.00897657887542149	0.00306433974300556	0.00166317324341566	0.000170873963364622	0.000353139524286886	0	4.55663902305659e-05	0.000262006743825754	0.0580401895561834	0.000364531121844527	0.0545315775084298	0.000694887451016131	0.000421489109632735	0.0550214162034084	0	0.0113232479722956	1.13915975576415e-05	0.0244691515538139	0.000193657158479905	7.97411829034904e-05	0.00633372824204867	0.00377061879157933	0	0.00379340198669461	0	9.11327804611319e-05	0.000603754670554999	5.69579877882074e-05	0	0.039973115829764	0.00119611774355236	0.00141255809714754	0.00543379203499499	0	0	1.13915975576415e-05	1.13915975576415e-05	0.000979677389957168	0.000113915975576415	0.00609450469333819	2.2783195115283e-05	0.000797411829034904	0	0.0951995807892099	0.0224300555909961	0.000102524378018773	0.000182265560922264	0.0208807983231568	0.000694887451016131	0.00700583249794951	0.000569579877882074	0.00725644764421763	0	2.2783195115283e-05	0.00968285792399526	0	0	0	0.00301877335277499	0	0	0	0.000364531121844527	0	0	0	0.000786020231477262	0	0	0	0	0	0.000854369816823111	4.55663902305659e-05	0.00372505240134876	0.00980816549712932	0.0114257723503144	0	0	0.0033491296819466	0.0203453932379477	0.000170873963364622	0	0.000159482365806981
T.CS.069	0	0.000310640636574351	0.000131424884704533	8.36340175392482e-05	4.77908671652847e-05	7.16863007479271e-05	0.000346483786948314	0.0331549140959163	1.19477167913212e-05	0.00111113766159287	5.97385839566059e-05	0.00156515089966307	4.77908671652847e-05	0.00299887691462162	0	0.00192358240340271	0.0854739659251117	2.38954335826424e-05	0.000250902052617745	0.0100360821047098	0.00160099405003704	0.00535257712251189	0.00195942555377667	0.00677435542067911	4.77908671652847e-05	0.203636884991278	0	1.19477167913212e-05	0.00241343879184688	0.00778991134794141	0	0	0	0.00040622237090492	0.00531673397213792	4.77908671652847e-05	0	0.00857846065616861	0	1.19477167913212e-05	0.00833950632034218	0.015770986164544	0.000298692919783029	0.000322588353365672	0.00213864130564649	0.000442065521278884	0.00218643217281178	0.000322588353365672	0.00204305957131592	0.00315419723290879	0.00827976773638558	0.0089129967263256	0.00254486367655141	0.000346483786948314	0.00148151688212383	0.00308251093216086	0.00413391000979713	0.0593921001696576	0	0.0285908862816316	4.77908671652847e-05	0.00189968696982007	0.0292599584219456	0	0.0126645797988004	0.000716863007479271	0.00903247389423881	1.19477167913212e-05	8.36340175392482e-05	0.0038352170900141	5.97385839566059e-05	0.000167268035078496	0.0109202131472676	0.000274797486200387	0	0.00185189610265478	0	0.00170852350115893	0.0127004229491744	0.00470740041578054	0.00585438122774738	0.0161891562522402	3.58431503739635e-05	1.19477167913212e-05	0.000418170087696241	1.19477167913212e-05	0.0042294917441277	0.000143372601495854	0.018303902124304	0.000274797486200387	0	0	0.0987956701474348	0.00562737460871228	0.000442065521278884	0.00426533489450166	0.0522473655284475	0.00270018399483859	0.000955817343305694	0.0050777796363115	0.00722836865874931	0.0018638438194461	9.55817343305694e-05	0.0316495017802098	0.00020311118545246	4.77908671652847e-05	0.000238954335826424	0.0538722550120672	0	0	0	0.000298692919783029	0	0	0.000155320318287175	1.19477167913212e-05	0.00181605295228082	0	0.000860235608975125	0	0	0	0.000155320318287175	0.0254486367655141	0.00200721642094196	0.0100002389543358	0	0.000143372601495854	0.00131424884704533	0.00768238189681952	0.00280771344596048	0	0
T.CS.019	0.000644918579029398	2.68716074595582e-05	0.000322459289514699	0.019159456118665	0	5.37432149191165e-05	5.37432149191165e-05	0.00811522545278659	0	0.000564303756650723	0.000268716074595582	0	2.68716074595582e-05	0	2.68716074595582e-05	5.37432149191165e-05	0.159778577954533	2.68716074595582e-05	5.37432149191165e-05	0.000483688934272048	0.000107486429838233	0.000833019831246305	5.37432149191165e-05	2.68716074595582e-05	0	0.217364432740367	5.37432149191165e-05	0	0.00994249476003655	0.0252055677970656	0	0	0	0	0	0	2.68716074595582e-05	0.00198849895200731	0	0	0.000510560541731606	0.00596549685602193	0	0.000161229644757349	0.000268716074595582	0	0.000214972859676466	0	0.000241844467136024	0.00120922233568012	0.00773902294835277	0.00123609394313968	0	0.000295587682055141	0	0	0.000188101252216908	0.00760466491105498	0	0.0106411565539851	0.000483688934272048	0.00150481001773526	0.0418659644219917	0	0.00158542484011394	8.06148223786747e-05	0.000779276616327189	2.68716074595582e-05	8.06148223786747e-05	0.0014779384102757	0.000241844467136024	0	0.00583113881872414	0.000107486429838233	0	0	0	0	0.0097812651152792	0.000188101252216908	0.000161229644757349	0.00174665448487129	0	0	0.026280432095448	0	0.00260654592357715	0.000510560541731606	0.00857204277959908	0.000537432149191165	0.000510560541731606	0.000349330896974257	0.196028376417477	0.00720159079916161	0.000268716074595582	0.00045681732681249	0.0236738861718708	0.00174665448487129	0.0164185521577901	0.000403074111893373	5.37432149191165e-05	0	0.001155479120761	0.00268716074595582	8.06148223786747e-05	0	0.000537432149191165	0.0172247003815768	2.68716074595582e-05	0	0	5.37432149191165e-05	0.00190788412962863	0	0.000134358037297791	5.37432149191165e-05	0	0	0.000295587682055141	0	0	0.00343956575482345	0.000349330896974257	0.00343956575482345	0.000376202504433815	5.37432149191165e-05	0	2.68716074595582e-05	0.0987531574138765	0.0255548986940399	0.000591175364110281	0	0.000134358037297791
T.CS.056	0	0.0177255526787493	0.000597490539733121	0.000746863174666401	0	9.95817566221868e-05	0.000946026687910775	0.00985859390559649	0.00273849830711014	4.97908783110934e-05	0.000995817566221868	0.00204142601075483	0	0	0	0	0.00931089424417447	0	0.000746863174666401	0	0.000248954391555467	9.95817566221868e-05	0.00204142601075483	0	0.000796654052977495	0.327723561043617	0.0197669786895041	0.000199163513244374	0.000348536148177654	0.00109539932284406	0	4.97908783110934e-05	0	0	0.00219079864568811	0.000448117904799841	0	0.00458076080462059	0	0.000199163513244374	0.0146385182234615	0.0119498107946624	0	0	0.000547699661422028	0	0.000547699661422028	0	0.000199163513244374	0.00652260505875324	0.0651762597092213	0.0115514837681737	0.00164309898426608	0.00119498107946624	0.00333598884684326	0.000497908783110934	0.000448117904799841	0.0370444134634535	9.95817566221868e-05	0.0121489743079068	0.00014937263493328	0.00368452499502091	0.0754331806413065	0	0.0785700059749054	4.97908783110934e-05	0.0125473013343955	0	9.95817566221868e-05	0.0014937263493328	0.000248954391555467	0	0.00941047600079665	0.000497908783110934	0.000697072296355308	0.000946026687910775	0	0.000348536148177654	0.0238000398327026	0.00164309898426608	0.00109539932284406	0.00164309898426608	0	9.95817566221868e-05	0	0	0.0567616012746465	0	0.011202947619996	0.000597490539733121	0.00014937263493328	0.000199163513244374	0.0673172674765983	0.00547699661422027	0	0.000896235809599681	0.0264389563831906	0.00234017128062139	0.000896235809599681	0.00288787094204342	4.97908783110934e-05	0	0.0022405895239992	0.000398327026488747	0	0	0	0.0202150965943039	0.00014937263493328	0	0.00368452499502091	0.00014937263493328	0	0	0.000597490539733121	0.000597490539733121	0	0	0.00029874526986656	4.97908783110934e-05	0	0.000398327026488747	0.000398327026488747	0.00492929695279825	4.97908783110934e-05	0.000746863174666401	0	0.000248954391555467	0	0.000398327026488747	0.00104560844453296	0	0
T.CS.025	2.17504785105272e-05	0.0113102488254742	0.000217504785105272	0.0789759874717244	4.35009570210545e-05	2.17504785105272e-05	4.35009570210545e-05	0.0581825300156603	0.00639464068209501	0.000282756220636854	0.000195754306594745	0	0	0	0	4.35009570210545e-05	0.0140943100748216	0	0.00326257177657908	0.00561162345571603	0.00265355837828432	0.000804767704889508	0.0145075691665217	0	2.17504785105272e-05	0.139768574908648	0.0574430137463024	0.000435009570210545	0.0067861492952845	0.00482860622933705	0.0297111536453802	0	0.000108752392552636	0	0.000282756220636854	0.000282756220636854	4.35009570210545e-05	0.0132895423699321	0.000696015312336871	0.000304506699147381	0.0193796763528798	0.0148773273012006	0	0	0.00128327823212111	0.000152253349573691	0.000935270575952671	8.70019140421089e-05	0.000217504785105272	0.00476335479380546	0.000217504785105272	0.0034365756046633	0.000609013398294762	0.00219679832956325	0	0.000456760048721072	0.000870019140421089	0.0452627457804072	2.17504785105272e-05	0.0333434835566382	0	0.00174003828084218	0.0221202366452062	2.17504785105272e-05	0.00904819906037933	0	0.0180311466852271	2.17504785105272e-05	0	0.00458935096572125	0.000565512441273708	4.35009570210545e-05	0.00772141987123717	0.000478510527231599	2.17504785105272e-05	0	0.000108752392552636	2.17504785105272e-05	0.0165086131894902	0.00243605359317905	0.00230555072211589	0.00959196102314251	0	0	6.52514355315817e-05	0	0.000152253349573691	0	0.00508961197146337	0.000195754306594745	2.17504785105272e-05	0	0.0866974073429615	0.00789542369932139	6.52514355315817e-05	0.000108752392552636	0.0176831390290586	0.00156603445275796	0.00147903253871585	0.00480685575082652	0.0401731338089438	6.52514355315817e-05	0.000261005742126327	0.0420219244823386	2.17504785105272e-05	0	0.000108752392552636	0.000891769618931617	0.00865669044718984	0	0	0.000565512441273708	0.0310161823560118	2.17504785105272e-05	0.0100704715503741	0	2.17504785105272e-05	4.35009570210545e-05	0.000108752392552636	0	0	8.70019140421089e-05	6.52514355315817e-05	0.0224899947798852	6.52514355315817e-05	0.00180528971637376	0	0	0.00870019140421089	0.00732991125804768	0.0218374804245693	0.000870019140421089	0.000174003828084218
