g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Varibaculum	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.244	0.00027027027027027	0.00324324324324324	0.00101351351351351	0	0.00351351351351351	0	0.0027027027027027	0.00398648648648649	0.0163513513513514	0.00141891891891892	6.75675675675676e-05	0	0.00925675675675676	0	0.0052027027027027	0.00554054054054054	0.0133783783783784	0.00358108108108108	0	0	0	6.75675675675676e-05	0.00709459459459459	6.75675675675676e-05	0	0.208918918918919	0.020472972972973	0.000472972972972973	0.000405405405405405	0	0	0	0.0251351351351351	0	0.00398648648648649	0	6.75675675675676e-05	0.0608783783783784	0	0.0022972972972973	0.00439189189189189	0.0333783783783784	0.000135135135135135	0	6.75675675675676e-05	0	0.0022972972972973	0	0	0.000743243243243243	0.00628378378378378	0.000202702702702703	0.00986486486486486	6.75675675675676e-05	0.000608108108108108	0.0197972972972973	0.00317567567567568	0.00027027027027027	0.0238513513513514	0	0.0181756756756757	6.75675675675676e-05	0.000135135135135135	0.0202027027027027	0.0136486486486486	0.0259459459459459	0	0.0097972972972973	0	0	0.000540540540540541	6.75675675675676e-05	0	0.00304054054054054	0.00027027027027027	0.00195945945945946	0	0.000135135135135135	0	0.0481081081081081	0.000878378378378378	0	0.00472972972972973	0.00182432432432432	0	0.0110135135135135	0	0.0202702702702703	0	0.0136486486486486	0.000135135135135135	0	0.0310810810810811	0.000540540540540541	0	0	0.0619594594594595	0.00391891891891892	0.000743243243243243	0.0181756756756757	0.00195945945945946	6.75675675675676e-05	0.00452702702702703	0	6.75675675675676e-05	0	0.0118243243243243	6.75675675675676e-05	0.000135135135135135	0	0.00195945945945946	0.00216216216216216	0	0.000202702702702703	0.000608108108108108	0	0.00939189189189189	0.000135135135135135	0.00236486486486486	0.00391891891891892	0.00601351351351351	0	0.01	0	0.000202702702702703	0.0125	0.0124324324324324	0.0119594594594595	0.00425675675675676	0.0550675675675676	0
CS.217	0.000804206619239097	0.0236931642437365	0.0039901020723786	0	0.0105474791215589	3.09310238168883e-05	0.00340241261985772	0.00374265388184349	0.0371790906278998	0.00971234147850294	0.00145375811939375	0	0.00377358490566038	0	0.00315496442932261	0.00173213733374575	0.00250541292916796	0	3.09310238168883e-05	0.0013300340241262	0.00037117228580266	0.00074234457160532	0.00931023816888339	0.00222703371481596	0	0.200711413547788	0.0330652644602536	0	0.000680482523971544	0.00018558614290133	0.00974327250231983	0.0191772347664708	0.00160841323847819	6.18620476337767e-05	0.00191772347664708	0.00018558614290133	0.00856789359727807	0.00247448190535107	0.00686668728734921	0.00269099907206929	0.144509743272502	0.00961954840705227	0.000494896381070213	3.09310238168883e-05	0.00355706773894216	3.09310238168883e-05	0.000896999690689762	0	3.09310238168883e-05	0.00114444788122487	0.00389730900092793	0.00893906588308073	0.00262913702443551	0.000463965357253325	0.0010516548097742	0.00541292916795546	0.000123724095267553	0.00253634395298484	0.0231673368388494	9.2793071450665e-05	0.0200433034333436	6.18620476337767e-05	0.000278379214351995	0.0229198886483143	0.0224868543148778	0.035725332508506	0	0.00275286111970306	0	0	0.00247448190535107	0.000247448190535107	0	0.0055675842870399	0.000278379214351995	6.18620476337767e-05	0.000123724095267553	6.18620476337767e-05	3.09310238168883e-05	0.0112279616455305	0.0010516548097742	0.000649551500154655	0.00643365295391277	0.00018558614290133	3.09310238168883e-05	0.00330961954840705	6.18620476337767e-05	0.00572223940612434	0.000773275595422209	0.00989792762140427	0.000154655119084442	0	0.0349829879369007	0.0131766161459944	0.000123724095267553	0.000711413547788432	0.0199195793380761	0.00269099907206929	0.000804206619239097	0.00720692854933498	0.00330961954840705	0	0.00658830807299722	0	0	0.0055675842870399	0.0279307145066502	0	0	0.00612434271574389	0.000216517166718218	0.0119703062171358	0	0.0131456851221775	6.18620476337767e-05	9.2793071450665e-05	0.00256727497680173	0.000154655119084442	0.000123724095267553	0	0.00918651407361584	6.18620476337767e-05	0.0031858954531395	3.09310238168883e-05	0.00204144757191463	0.00943396226415094	0.0167336838849366	0.00906278997834828	0.0106402721930096	6.18620476337767e-05	0
CS.104	0	0.00010512207300728	0.000840976584058238	0	0.0268324091351081	5.25610365036399e-05	0.00727970355575412	0.00215500249664923	0.139996320727445	0.0267272870621009	0.00199731938713831	0	0.00722714251925048	0	0.00559775038763764	0.00249664923392289	0.00854116843184148	0	2.62805182518199e-05	0.0106173293737352	0	0.000630732438043678	0.00310110115371475	5.25610365036399e-05	0	0.202727917794539	0.000683293474547318	0	0.00136658694909464	0.00312738167196657	0.0147170902210192	0	2.62805182518199e-05	0	0.00315366219021839	7.88415547554598e-05	2.62805182518199e-05	0.00722714251925048	2.62805182518199e-05	2.62805182518199e-05	0.00283829597119655	0.0121941604688444	0	0	0.00323250374497385	0	0.000551890883288218	0.000210244146014559	0	0.00152427005860556	0.00407348032903209	0.0605240335339413	0.00365299203700297	0.000946098657065517	0.00149798954035374	0.00446768810280939	0	0.00638616593519224	0.0529289637591653	0.000262805182518199	0.0156369083598329	0.0001314025912591	0.000788415547554598	0.0521668287298626	0	0.0141126383012273	0	0.00475677380357941	0	0.000289085700770019	0.00333762581798113	0.000289085700770019	0.00015768310951092	0.00370555307350661	0.000604451919791858	0.00010512207300728	0.000289085700770019	0	0.000893537620561878	0.0272528974271373	0.000709573992799138	0.00152427005860556	0.0073848256287614	0.000657012956295498	2.62805182518199e-05	0.00010512207300728	0	0.0405245591443063	0	0.00730598407400594	0.000446768810280939	0.000262805182518199	0.061732937373525	0.00846232687708602	0.000840976584058238	0.00507214002260125	0.0393419358229744	0.00360043100049933	0.00270689337993745	0.00333762581798113	0.000499329846784579	0	0.0101705605634543	0	0	0.000919818138813697	0.000289085700770019	0	2.62805182518199e-05	0.000183963627762739	0	0.0159522745788547	0	0.000525610365036398	2.62805182518199e-05	0	0	0	0	0	0.00678037370896954	0	0.0135081863814354	0.00010512207300728	0.00423116343854301	0	0.000499329846784579	0.000446768810280939	0.000499329846784579	0.00015768310951092	0.00223384405140469
L.011.M1	0.00251493241119145	0.000285787773999028	0.000314366551398931	0	0.057643394015604	0	0.015889800234346	0.000285787773999028	0.0881369495013003	0.0124603469463576	0.000142893886999514	0	0.00488697093538338	0	0.00640164613757823	2.85787773999028e-05	0.00894515732616959	0	0.000257208996599125	0.0070875367951759	5.71575547998057e-05	0.000142893886999514	0.000314366551398931	2.85787773999028e-05	0	0.160612728987454	2.85787773999028e-05	0	0.000657311880197765	0.00157183275699466	0	0	0.000171472664399417	0	0.00114315109599611	8.57363321997085e-05	0.000142893886999514	0.0298362436054986	0.00348661084278815	0.000628733102797862	0.00397245005858649	0.0136034980423537	0.000114315109599611	0	0.000685890657597668	0	0.00114315109599611	2.85787773999028e-05	2.85787773999028e-05	0.00117172987339602	0.00917378754536881	0.0306936069274956	0.00417250150038581	0	0.00180046297619388	0	8.57363321997085e-05	0.000628733102797862	0.0324654911262896	0.000171472664399417	0.0463261981652425	0.000285787773999028	0.00151467520219485	0.0199765654025321	0.000657311880197765	0.0188048355291361	5.71575547998057e-05	0.0231488096939213	0	0.000285787773999028	0.0020290931953931	0.000428681660998543	0	0.00520133748678232	0.00228630219199223	0.000314366551398931	0	0.000228630219199223	0	0.0232631248035209	0.000114315109599611	0.000514417993198251	0.00348661084278815	5.71575547998057e-05	0.000114315109599611	0.0112600382955617	0	0.0111171444085622	0	0.00640164613757823	0.00120030865079592	0	0.1176016690006	0.0211197164985282	0.000171472664399417	0.000457260438398445	0.0386956645994684	0.00108599354119631	0.00417250150038581	0.000485839215798348	0.00877368466177017	0	0.0160612728987454	0	0	0.00217198708239262	0	0	0	2.85787773999028e-05	0	0.0280929381841045	0.00397245005858649	0.00225772341459232	0	0	0	0	0	0	0.000342945328798834	5.71575547998057e-05	0.000314366551398931	0.000457260438398445	0.000971678431596696	2.85787773999028e-05	0.039410134034466	0.00948815409676774	0.00111457231859621	0	8.57363321997085e-05
CS.017	0	7.3062029663184e-05	0.00018265507415796	0	0.00179001972674801	0	0	0.00204573683056915	0.0301380872360634	0.00226492291955871	0.000255717103821144	0	0.000876744355958208	0	0.00113246145977935	0.00672170672901293	0.00672170672901293	0	0	0.00299554321619055	0.000292248118652736	0.000438372177979104	0.0221012639731132	0	0	0.30656827646672	0.0592533060568423	7.3062029663184e-05	0.000401841163147512	0.00347044640900124	0.00325126032001169	0	7.3062029663184e-05	7.3062029663184e-05	0.0013881785636005	0.000109593044494776	0	0.00124205450427413	0.000949806385621393	0	0.00515087309125447	0.0281288814203259	0	0	0.00157083363775846	0	0.000840213341126616	3.6531014831592e-05	0	0.00157083363775846	0.00208226784540075	0.0322568860962958	0.00774457514429751	0.00102286841528458	0.00073062029663184	0	0.00131511653393731	0.000584496237305472	0.0377730693358662	3.6531014831592e-05	0.035727332505297	0.000146124059326368	0.00299554321619055	0.0341564988675385	0	0.0146489369474684	7.3062029663184e-05	0.0116168627164463	0	0	0.00116899247461094	0.00036531014831592	0	0.0139183166508366	0.00116899247461094	0.000474903192810696	7.3062029663184e-05	7.3062029663184e-05	0.000219186088989552	0.00675823774384452	0.00102286841528458	0.00116899247461094	0.00489515598743333	0.000146124059326368	3.6531014831592e-05	0.00252064002337985	0.000401841163147512	0.0323664791407905	0.00153430262292687	0.0134434134580259	3.6531014831592e-05	0.000109593044494776	0.0782859647841017	0.00938847081171915	3.6531014831592e-05	0.00171695769708483	0.0688244319427194	0.000584496237305472	0.00131511653393731	0.00376269452765398	0.00657558266968656	0	0	0	3.6531014831592e-05	0.00142470957843209	0.00657558266968656	0	0	0.025608241396946	0.00036531014831592	0.0199094030832177	0	0	0	0	0	0	0	0	0.00697742383283408	0	0.00653905165485497	0.000840213341126616	0.000255717103821144	0.000219186088989552	0.00153430262292687	0.000474903192810696	0.00036531014831592	0	0
CS.171	0	0.000290877358833582	0.000181798349270989	0	0.00556302948769225	0.000727193397083954	7.27193397083955e-05	3.63596698541977e-05	0.054794022470276	0.000618114387521361	0.0032360106170236	0.00109079009562593	0.000836272406646548	0	0.00047267570810457	0	0.047631167508999	7.27193397083955e-05	0.000872632076500745	0.00658110024360979	0.000399956368396175	0.000654474057375559	0.00079991273679235	0.000254517688979384	0	0.328545976802531	0.00254517688979384	0	0.00269061556921063	0.00429044104279533	7.27193397083955e-05	0	7.27193397083955e-05	7.27193397083955e-05	0.00614478420535942	0.000509035377958768	0.00298149292804421	0.0015271061338763	0.000181798349270989	0.000727193397083954	0.0113805766643639	0.0227611533287278	0	0.000109079009562593	0.0031632912773152	0	0.000254517688979384	0.000399956368396175	0	0.000218158019125186	0.0015998254735847	0.000290877358833582	0.00494491510017089	0.000690833727229757	0.00149074646402211	0.00498127477002509	3.63596698541977e-05	0.00141802712431371	0.0451587099589136	3.63596698541977e-05	0.0429044104279533	0	0.00294513325819002	0.050576300767189	0	0.0225066356397484	0.000145438679416791	0.00912627713340363	0	7.27193397083955e-05	0.018397992946224	3.63596698541977e-05	0	0.0063265825546304	0	7.27193397083955e-05	0.000945351416209141	0.000363596698541977	0.00047267570810457	0.00734465331054794	0.00254517688979384	0.00203614151183507	0.00988983020034178	0	0	0.000327237028687779	0.000218158019125186	0.000581754717667164	3.63596698541977e-05	0.0124713667599898	0.000327237028687779	0.00079991273679235	0.06141148238374	0.0122895684107188	0.000618114387521361	0.00265425589935643	0.0369777842417191	0.00447223939206632	0.00138166745445951	0.00698105661200596	0.00447223939206632	0.000145438679416791	0.0236337854052285	0.000145438679416791	7.27193397083955e-05	0	0.00199978184198087	0	0.000618114387521361	0	0.000727193397083954	0.0357415554666764	0	0.000290877358833582	0.000109079009562593	0	0.000290877358833582	0.00047267570810457	0	0	0.000654474057375559	0.000181798349270989	0.0218521615823728	0.00127258844489692	0	0	0.00301785259789841	0.00330872995673199	0.000254517688979384	0.000181798349270989	0
CS.064	0.00453057545424356	0.0491010009962522	0.000711608710090611	4.74405806727074e-05	0.0558850040324494	2.37202903363537e-05	0	0.00778025523032402	0.0605816215190474	0.0212296598510366	0.00192134351724465	0	0.000118601451681769	0.000142321742018122	0.00113857393614498	0.00448313487357085	0.0214194221737274	0	2.37202903363537e-05	0.0129275582333128	0.00120973480715404	0.00730584942359694	2.37202903363537e-05	0	0	0.0543431851605864	0.00823094074671474	0.0022059870012809	0.008918829166469	0.00623843635846103	0	0	0.0022534275819536	0.000379524645381659	0.00199250438825371	2.37202903363537e-05	0.00932207410218701	0.000593007258408843	0	0.00303619716305328	0.00334456093742587	0.0570947388396034	0	0.00234830874329902	0.00457801603491627	0	0.00564542910005218	0.00083021016177238	7.11608710090612e-05	0.00908487119882347	0.00322595948574411	0.00154181887186299	0.00320223919540775	0.00253807106598985	0.00600123345509749	0	0.000355804355045306	0.0422221167987096	0.0382371080222022	0	0.003486882679444	0.000593007258408843	0.000308363774372598	0.0611034679064472	0	0.00654680013283363	0	0.0237677309170264	2.37202903363537e-05	0.000237202903363537	0.00272783338868068	0.00249063048531714	0.00018976232269083	0.0146116988471939	4.74405806727074e-05	0	4.74405806727074e-05	0	0.000237202903363537	0.00308363774372598	0.00180274206556288	0.00687888419754258	0.037217135537739	0	0	0.0203045685279188	0	0.00450685516390721	0.000332084064708952	0.0222970729161725	0.00018976232269083	0.00116229422648133	0.0346079036007401	0.00595379287442478	4.74405806727074e-05	0.00249063048531714	0.0680060723943261	0.00711608710090612	0.00241946961430808	0.0203757293989278	0.00139949712984487	2.37202903363537e-05	0.016295839461075	0.000426965226054367	9.48811613454149e-05	0.00685516390720622	0.0624792447459557	7.11608710090612e-05	0	0	7.11608710090612e-05	0	2.37202903363537e-05	0	2.37202903363537e-05	2.37202903363537e-05	0	0.00139949712984487	0.00104369277479956	0	0.005431946487025	0	0.00265667251767162	0.00196878409791736	0.000332084064708952	0	0.005431946487025	0.00747189145595142	0.000166042032354476	0.000284643484036245	0
CS.290	0	8.32616358136049e-05	0.00022203102883628	4.16308179068025e-05	0.00195664844161972	0	0	0	0.0518997529904804	0	0.0023035719241764	0.00061058532929977	0	0.00016652327162721	0	0.000360800421858955	0.293275235214121	0	0.0034137270683578	0	0.00177624823069024	0.00259498764952402	0	0	0	9.71385751158724e-05	0	0	0.00875634869973079	0.0150287252643557	0	0	0	0	0	8.32616358136049e-05	0	0.0206905164996808	0	1.38769393022675e-05	0.00129055535511088	0.0144181399350559	0	0.000319169603952152	0.00066609308650884	0	0.000541200632788432	0.000999139629763259	2.7753878604535e-05	8.32616358136049e-05	0.00248397213510588	6.93846965113375e-05	0.00997751935833033	0.000124892453720407	0.000138769393022675	1.38769393022675e-05	0.00753517804113125	1.38769393022675e-05	0.0372457050872859	0	0.00888124115345119	0.00105464738697233	0.0489023341011906	0.055924065388138	0	0.0016652327162721	0.00016652327162721	0.0254364297410563	8.32616358136049e-05	4.16308179068025e-05	0.0196219921734062	0.00104077044767006	0	0.0271294163359329	0.000152646332324942	0	2.7753878604535e-05	0	0	0.103091782076545	0.00611973023229996	0.000624462268602037	0.00335821931114873	2.7753878604535e-05	0	0.000152646332324942	0	0.0103660736587938	0	0.00377452749021676	0.000138769393022675	0.00044406205767256	0.0660819849573978	0.00237295662068774	0.00167910965557437	0.00158197108045849	0.0276428630901168	0.000152646332324942	0.00022203102883628	0.00367738891510089	1.38769393022675e-05	0.00571729899253421	0	0.000652216147206572	0.020648885681774	1.38769393022675e-05	0.0297521578640615	0	0	0	0	2.7753878604535e-05	0	8.32616358136049e-05	2.7753878604535e-05	0	0	0	0	0	0	0.00763231661624712	0.0304737587077794	6.93846965113375e-05	0.00185950986650384	5.550775720907e-05	2.7753878604535e-05	0.000457938996974827	0.000180400210929477	0	1.38769393022675e-05
CS.373	0.00106635288926477	0.00308874629993933	0.00126859223033222	0	0.0208858083138755	0.00018385394642496	0.00145244617675718	0.000422864076777408	0.0378187567796143	0.00694967917486349	0.00132374841425971	0.00696806456950598	0.000349322498207424	0	0.00702322075343347	0.000790571969627328	0.27747237594455	0	0.000349322498207424	0	3.6770789284992e-05	0.00205916419995955	7.3541578569984e-05	0	0	0.000349322498207424	1.8385394642496e-05	0	0.0130168594068872	0.00731738706771341	0	0	0	1.8385394642496e-05	0.000349322498207424	0.000110312367854976	0.00125020683568973	0.0363846959974996	0.00018385394642496	0.00119505065176224	0.013862587560442	0.0073541578569984	0	0.000386093287492416	0.00290489235351437	3.6770789284992e-05	0.0036770789284992	0.000900884337482304	5.5156183927488e-05	0.000478020260704896	0.000717030391057344	0.000606718023202368	0.00654520049272858	0.0009192697321248	0.0009192697321248	5.5156183927488e-05	0	0.000165468551782464	0.00961556139802541	1.8385394642496e-05	0.00145244617675718	9.192697321248e-05	0.00159952933389715	0.0168777922818113	0	0.0116931109926275	0	0.00860436469268813	3.6770789284992e-05	0.0004596348660624	0.0197091430567557	0.000202239341067456	1.8385394642496e-05	0.00424702616241658	3.6770789284992e-05	9.192697321248e-05	0.00018385394642496	0	0	0.00141567538747219	0.00511113971061389	0.0018569248588921	0.0383519332242467	5.5156183927488e-05	1.8385394642496e-05	0.00117666525711974	0	0.0153150337371992	3.6770789284992e-05	0.00810795903734074	5.5156183927488e-05	0.000698644996414848	0.158059237741538	0.0110312367854976	0	0.00154437314996966	0.0860436469268813	0.0293798606387086	0.00102958209997978	0.00130536301961722	1.8385394642496e-05	0.000956040521409792	0.0303175157654759	0.000165468551782464	1.8385394642496e-05	0	0.0102958209997978	0	0	0	0.000441249471419904	1.8385394642496e-05	0	0.00108473828390726	0.000698644996414848	0	0	1.8385394642496e-05	0	1.8385394642496e-05	1.8385394642496e-05	0.000165468551782464	0.00943170745160045	0.000974425916052288	0.00774025114449082	1.8385394642496e-05	0.0111783199426376	0.000606718023202368	0.00478020260704896	0	0.00018385394642496
CS.366	0	4.97030244290365e-05	0.000124257561072591	2.48515122145183e-05	0.0113571410820348	4.97030244290365e-05	0	0	0.0712741370312383	2.48515122145183e-05	0.000596436293148438	0.000298218146574219	0	0	0	0.00042247570764681	0.438057605805313	0	0	0	0	0	0	0	0	0.00042247570764681	0	0	0.00330525112453093	0.0134695196202689	0	0	0	0	0	0.000124257561072591	0	0.0105370411789557	0.00303188449017123	0	0.00248515122145183	0.0248018091900892	0	0.00335495414895996	0.00206267551380501	0	0.00183901190387435	0.000497030244290365	0	0	0.000223663609930664	2.48515122145183e-05	0.010213971520167	2.48515122145183e-05	0	0	0	0	0.0254230969954522	0	0.0077536718109297	7.45545366435548e-05	0.0225154700663535	0.0294241904619896	0	0.00236089366037923	0.0010934665374388	0.00479634185740202	7.45545366435548e-05	0	0.0186883371853177	0	0	0.00981634732473471	0.0468948035487959	0	0	0	0	0.00352891473446159	0.00534307512612142	0.00499515395511817	0.0235840850915778	0	0	0.000124257561072591	4.97030244290365e-05	0.000248515122145183	0	0.00437386614975521	0.000372772683217774	0.000323069658788737	0.112627053356197	0.0065359477124183	0	0.000820099903079102	0.020427943040334	0.00166505131837272	0.000447327219861329	0	0	0.0020378240015905	0	0.000273366634359701	0	2.48515122145183e-05	2.48515122145183e-05	7.45545366435548e-05	0	2.48515122145183e-05	0.000472178732075847	0.0186386341608887	0	0.000447327219861329	4.97030244290365e-05	0	0	0	0	0	0	0	0.0158552647928626	7.45545366435548e-05	0.00248515122145183	2.48515122145183e-05	0	0.000521881756504883	0.000621287805362956	0	0
CS.360	0	0.0155053183241852	0.000341117003132074	0	0.0052407975935746	9.30319099451112e-05	0	0.000217074456538593	0.0143579247681955	0.00409340403758489	0.000589202096319037	0.000124042546593482	0.00124042546593482	0	0	9.30319099451112e-05	0.109963717555121	0	0.000124042546593482	0.0126523397525351	0.000682234006264149	0.00369026576115608	3.10106366483704e-05	0	0	0.0889695165441746	0	0	0.0091171271746209	0.0038763295810463	0	0	3.10106366483704e-05	0	0.00130244673923156	6.20212732967408e-05	0.000186063819890222	0.0129314354823705	3.10106366483704e-05	0	0.00700840388253171	0.0207461159177598	0	0.000217074456538593	0.00161255310571526	0.000248085093186963	0.000465159549725556	0.000217074456538593	0	9.30319099451112e-05	0.00375228703445282	0.001674574379012	0.00983037181753341	0.000899308462802741	0.000961329736099482	0	0.000589202096319037	0.000186063819890222	0.089000527180823	3.10106366483704e-05	0.0564393587000341	0.00161255310571526	0.00930319099451112	0.0691847303625143	0	0.00629515923961919	0.000217074456538593	0.0101404781840171	0.000155053183241852	0	0.0140478184017118	0.000403138276428815	0.00176760628895711	0.0091171271746209	0.00505473377368437	0.000341117003132074	0.00424845722082674	0.00127143610258319	0.000186063819890222	0.0723168046639998	0.00313207430148541	0.00192265947219896	0.00545787205011319	0.000589202096319037	0	0.000217074456538593	0	0.0123422333860514	3.10106366483704e-05	0.0119390951096226	0.00347319130461748	0	0.0624244115731696	0.0154432970508885	0.00164356374236363	0.00579898905324526	0.0879771761714268	0.00158154246906689	0.000465159549725556	0.0140478184017118	0	0.000434148913077185	0	3.10106366483704e-05	0.000186063819890222	0.00133345737587993	0.0363754767885385	3.10106366483704e-05	0	0	0	0	9.30319099451112e-05	0.000217074456538593	0	0	0	0.000279095729835334	0.000620212732967408	0	0	0.0108537228269296	0.00756659534220238	0.000310106366483704	0.000558191459670667	0	0.00455856358731045	0.001674574379012	0.000155053183241852	3.10106366483704e-05	0.00210872329208919
